"yearID","Home_Games","Away_Games","Home_Win_Per","Away_Win_Per","Total_Win_Per","Per_Wins_at_Home","Per_Wins_Away","Per_Losses_at_Home","Per_Losses_Away","Previous_Season_Total_Win_Per","Previous_Home_Win_Per","FP","HA_per_HG","HA_per_AG","HRA_per_HG","HRA_per_AG","H_per_HG","H_per_AG","HR_per_HG","HR_per_AG","RA_per_HG","RA_per_AG","RS_per_HG","RS_per_AG","P_per_HG","P_per_AG","SO_per_HG","SO_per_AG","SOP_per_HG","SOP_per_AG","BB_per_HG","BB_per_AG","BBP_per_HG","BBP_per_AG","RNS_per_HG","RNS_per_AG","RNSP_per_HG","RNSP_per_AG","X3B_per_HG","X3B_per_AG","X3P_per_HG","X3P_per_AG","Run_Dif_HG","Run_Dif_AG","Hit_Dif_HG","Hit_Dif_AG","HR_Dif_HG","HR_dif_AG","SO_Dif_HG","SO_Dif_AG","BB_Dif_HG","BB_Dif_AG","RNS_Dif_HG","RNS_Dif_AG","Trip_Dif_HG","Trip_Dif_AG","RS","RA","Previous_Away_Win_Per"
1960,79,77,0.417721518987342,0.350649350649351,0.384615384615385,0.55,0.45,0.468085106382979,0.531914893617021,0.47741935483871,0.493506493506494,0.977,8.9873417721519,8.87012987012987,0.987341772151899,0.961038961038961,7.94936708860759,8.63636363636364,0.658227848101266,0.87012987012987,4.93670886075949,5.01298701298701,4.18987341772152,3.93506493506493,2.62025316455696,2.71428571428571,5.26582278481013,6.25974025974026,5.43037974683544,4.8961038961039,3.60759493670886,3.19480519480519,3.46835443037975,3.77922077922078,6.67088607594937,7.02597402597403,6.77215189873418,7.22077922077922,0.240506329113924,0.376623376623377,0.367088607594937,0.493506493506494,-0.74683544303797,-1.07792207792208,-1.03797468354431,-0.233766233766231,-0.329113924050633,-0.0909090909090911,0.16455696202531,-1.36363636363636,0.13924050632911,-0.58441558441559,0.101265822784811,0.19480519480519,-0.126582278481013,-0.116883116883117,634,776,0.461538461538462
1961,78,78,0.512820512820513,0.307692307692308,0.41025641025641,0.625,0.375,0.411111111111111,0.588888888888889,0.384615384615385,0.417721518987342,0.97,9.30769230769231,9.82051282051282,1.03846153846154,1.07692307692308,9.05128205128205,8.43589743589744,1.30769230769231,0.948717948717949,4.8974358974359,5.35897435897436,4.88461538461539,3.94871794871795,2.43589743589744,2.74358974358974,6.42307692307692,6.73076923076923,4.94871794871795,4.73076923076923,3.6025641025641,3.30769230769231,2.76923076923077,3.19230769230769,7.06410256410256,7.26923076923077,6.67948717948718,6.96153846153846,0.384615384615385,0.269230769230769,0.256410256410256,0.294871794871795,-0.0128205128205092,-1.41025641025641,-0.256410256410261,-1.38461538461538,0.26923076923077,-0.128205128205131,-1.47435897435897,-2,0.83333333333333,0.11538461538462,-0.384615384615381,-0.30769230769231,0.128205128205129,-0.025641025641026,689,800,0.350649350649351
1962,81,81,0.395061728395062,0.333333333333333,0.364197530864198,0.542372881355932,0.457627118644068,0.475728155339806,0.524271844660194,0.41025641025641,0.512820512820513,0.977,9.90123456790123,8.7283950617284,1.16049382716049,0.802469135802469,8.91358024691358,8.34567901234568,0.876543209876543,0.679012345679012,5.62962962962963,4.58024691358025,4.11111111111111,3.69135802469136,3.03703703703704,2.77777777777778,5.75308641975309,7.1358024691358,5.25925925925926,4.40740740740741,3.35802469135802,2.8641975308642,3.66666666666667,3.74074074074074,7.28395061728395,7.11111111111111,7.18518518518519,7.19753086419753,0.333333333333333,0.358024691358025,0.197530864197531,0.222222222222222,-1.51851851851852,-0.88888888888889,-0.98765432098765,-0.382716049382719,-0.283950617283947,-0.123456790123457,-0.493827160493829,-2.72839506172839,-0.30864197530865,-0.87654320987654,-0.0987654320987605,0.0864197530864201,0.135802469135802,0.135802469135803,632,827,0.307692307692308
1963,81,81,0.530864197530864,0.481481481481481,0.506172839506173,0.524390243902439,0.475609756097561,0.475,0.525,0.364197530864198,0.395061728395062,0.976,8.38271604938272,8.37037037037037,0.864197530864197,0.604938271604938,8.24691358024691,7.62962962962963,0.777777777777778,0.790123456790123,3.7283950617284,3.40740740740741,3.67901234567901,3.35802469135802,2.41975308641975,2.25925925925926,5.46913580246914,7.48148148148148,5.12345679012346,5.38271604938272,2.67901234567901,2.74074074074074,2.39506172839506,2.54320987654321,6.65432098765432,6.34567901234568,6.07407407407407,6.95061728395062,0.222222222222222,0.320987654320988,0.246913580246914,0.296296296296296,-0.04938271604939,-0.04938271604939,-0.135802469135811,-0.74074074074074,-0.086419753086419,0.185185185185185,-0.34567901234568,-2.09876543209876,0.28395061728395,0.19753086419753,-0.58024691358025,0.60493827160494,-0.024691358024692,0.024691358024692,570,578,0.333333333333333
1964,81,81,0.493827160493827,0.444444444444444,0.469135802469136,0.526315789473684,0.473684210526316,0.476744186046512,0.523255813953488,0.506172839506173,0.530864197530864,0.975,9.53086419753086,9.11111111111111,1.08641975308642,0.691358024691358,8.54320987654321,8.62962962962963,1.03703703703704,0.753086419753086,4.90123456790123,4.03703703703704,4.16049382716049,3.85185185185185,2.67901234567901,2.46913580246914,5.95061728395062,6.88888888888889,4.83950617283951,4.25925925925926,3.11111111111111,3.04938271604938,2.88888888888889,2.33333333333333,7.08641975308642,7.22222222222222,6.75308641975309,6.71604938271605,0.345679012345679,0.271604938271605,0.320987654320988,0.283950617283951,-0.74074074074074,-0.18518518518519,-0.98765432098765,-0.481481481481481,-0.0493827160493798,0.061728395061728,-1.11111111111111,-2.62962962962963,0.22222222222222,0.71604938271605,-0.33333333333333,-0.50617283950617,0.024691358024691,-0.012345679012346,649,724,0.481481481481481
1965,83,81,0.481927710843373,0.395061728395062,0.439024390243902,0.555555555555556,0.444444444444444,0.455555555555556,0.544444444444444,0.469135802469136,0.493827160493827,0.974,9.48192771084337,8.4320987654321,1.13253012048193,0.740740740740741,7.89156626506024,8.16049382716049,0.951807228915663,0.679012345679012,4.57831325301205,4.23456790123457,3.97590361445783,3.76543209876543,2.83132530120482,2.7283950617284,5.74698795180723,5.81481481481481,5.54216867469879,4.87654320987654,3.3855421686747,3.09876543209877,2.92771084337349,2.93827160493827,6.62650602409639,7.19753086419753,7.20481927710843,6.49382716049383,0.192771084337349,0.209876543209877,0.228915662650602,0.234567901234568,-0.60240963855422,-0.46913580246914,-1.59036144578313,-0.27160493827161,-0.180722891566267,-0.061728395061729,-0.20481927710844,-0.93827160493827,0.45783132530121,0.1604938271605,0.57831325301204,-0.7037037037037,-0.036144578313253,-0.024691358024691,635,723,0.444444444444444
1966,81,81,0.395061728395062,0.333333333333333,0.364197530864198,0.542372881355932,0.457627118644068,0.475728155339806,0.524271844660194,0.439024390243902,0.481927710843373,0.974,9.79012345679012,8.88888888888889,1.23456790123457,1.03703703703704,8.76543209876543,8.74074074074074,0.987654320987654,0.740740740740741,5.06172839506173,4.92592592592593,4.22222222222222,3.7283950617284,2.85185185185185,2.66666666666667,5.97530864197531,6.34567901234568,6.09876543209877,5.09876543209877,2.98765432098765,2.65432098765432,2.81481481481481,3.09876543209877,6.93827160493827,7.02469135802469,7.25925925925926,6.32098765432099,0.283950617283951,0.246913580246914,0.283950617283951,0.358024691358025,-0.83950617283951,-1.19753086419753,-1.02469135802469,-0.148148148148149,-0.246913580246916,-0.296296296296299,0.12345679012346,-1.24691358024691,0.17283950617284,-0.44444444444445,0.32098765432099,-0.7037037037037,0,-0.111111111111111,644,809,0.395061728395062
1967,84,78,0.583333333333333,0.487179487179487,0.537037037037037,0.563218390804598,0.436781609195402,0.459459459459459,0.540540540540541,0.364197530864198,0.395061728395062,0.981,8.46428571428571,8.21794871794872,1.07142857142857,0.666666666666667,8.33333333333333,8.62820512820513,0.833333333333333,0.743589743589744,3.95238095238095,3.74358974358974,4.35714285714286,4.30769230769231,2.52380952380952,2.48717948717949,5.14285714285714,6.15384615384615,5.75,5.19230769230769,3.17857142857143,3.1025641025641,2.92857142857143,2.78205128205128,6.57142857142857,7.1025641025641,6.86904761904762,6.67948717948718,0.202380952380952,0.41025641025641,0.166666666666667,0.384615384615385,0.40476190476191,0.56410256410257,-0.13095238095238,0.410256410256409,-0.238095238095237,0.076923076923077,0.60714285714286,-0.96153846153846,0.25,0.32051282051282,0.29761904761905,-0.423076923076921,0.035714285714285,0.025641025641025,702,624,0.333333333333333
1968,82,81,0.573170731707317,0.45679012345679,0.515337423312883,0.55952380952381,0.44047619047619,0.435897435897436,0.564102564102564,0.537037037037037,0.583333333333333,0.981,9.25609756097561,7.90123456790123,1.01219512195122,0.679012345679012,8.45121951219512,7.72839506172839,1.01219512195122,0.580246913580247,4.04878048780488,3.44444444444444,4.42682926829268,3.07407407407407,2.39024390243902,2.32098765432099,5.04878048780488,5.4320987654321,5.60975609756098,5.35802469135802,2.75609756097561,2.33333333333333,2.40243902439024,2.40740740740741,6.46341463414634,6.58024691358025,7.03658536585366,6.19753086419753,0.341463414634146,0.185185185185185,0.182926829268293,0.172839506172839,0.3780487804878,-0.37037037037037,-0.804878048780489,-0.172839506172839,0,-0.098765432098765,0.5609756097561,-0.0740740740740797,0.35365853658537,-0.0740740740740802,0.57317073170732,-0.38271604938272,0.158536585365853,0.012345679012346,612,611,0.487179487179487
1969,82,81,0.597560975609756,0.530864197530864,0.56441717791411,0.532608695652174,0.467391304347826,0.457142857142857,0.542857142857143,0.515337423312883,0.573170731707317,0.979,8.86585365853658,7.88888888888889,0.780487804878049,0.666666666666667,8.85365853658537,8.32098765432099,1.02439024390244,0.716049382716049,3.91463414634146,3.58024691358025,4.71951219512195,4.11111111111111,2.59756097560976,2.40740740740741,5.39024390243902,6,6.17073170731707,6.30864197530864,3.48780487804878,3.37037037037037,2.89024390243902,2.93827160493827,7.24390243902439,7.30864197530864,7.23170731707317,6.61728395061728,0.268292682926829,0.222222222222222,0.182926829268293,0.234567901234568,0.80487804878049,0.53086419753086,-0.0121951219512102,0.432098765432101,0.243902439024391,0.049382716049382,0.780487804878049,0.30864197530864,0.59756097560976,0.4320987654321,-0.01219512195122,-0.69135802469136,0.085365853658536,-0.012345679012346,720,611,0.45679012345679
1970,80,82,0.575,0.463414634146341,0.518518518518518,0.547619047619048,0.452380952380952,0.435897435897436,0.564102564102564,0.56441717791411,0.597560975609756,0.978,9.725,7.60975609756098,1.15,0.621951219512195,9.7375,7.86585365853659,1.3625,0.853658536585366,4.925,3.47560975609756,5.8875,4.08536585365854,2.475,2.0609756097561,4.8375,5.57317073170732,6.3125,6.03658536585366,4.0875,3.41463414634146,3.2125,2.65853658536585,7.3875,6.57317073170732,7.2125,6.40243902439024,0.3375,0.207317073170732,0.2875,0.317073170731707,0.9625,0.60975609756098,0.0125000000000011,0.25609756097561,0.2125,0.231707317073171,1.475,0.46341463414634,0.875,0.75609756097561,-0.175,-0.17073170731708,0.05,-0.109756097560975,806,679,0.530864197530864
1971,81,81,0.54320987654321,0.481481481481481,0.512345679012346,0.530120481927711,0.469879518072289,0.468354430379747,0.531645569620253,0.518518518518518,0.575,0.98,9.35802469135803,8.64197530864197,0.864197530864197,0.765432098765432,9.23456790123457,8.06172839506173,0.91358024691358,0.666666666666667,4.22222222222222,3.77777777777778,4.48148148148148,3.38271604938272,2.45679012345679,2.03703703703704,4.35802469135802,5.17283950617284,5.28395061728395,5.82716049382716,3.37037037037037,3.1358024691358,2.35802469135802,2.71604938271605,7.22222222222222,7.30864197530864,6.77777777777778,6.97530864197531,0.259259259259259,0.160493827160494,0.246913580246914,0.283950617283951,0.25925925925926,-0.39506172839506,-0.123456790123461,-0.58024691358024,0.0493827160493829,-0.098765432098765,0.92592592592593,0.654320987654319,1.01234567901235,0.41975308641975,-0.444444444444439,-0.333333333333329,0.012345679012345,-0.123456790123457,637,648,0.463414634146341
1972,77,79,0.597402597402597,0.493670886075949,0.544871794871795,0.541176470588235,0.458823529411765,0.442857142857143,0.557142857142857,0.512345679012346,0.54320987654321,0.979,8.8961038961039,8.15189873417722,0.818181818181818,0.620253164556962,9.38961038961039,7.88607594936709,1.07792207792208,0.632911392405063,3.96103896103896,3.31645569620253,5.09090909090909,3.70886075949367,2.33766233766234,2.18987341772152,4.98701298701299,5.45569620253165,5.31168831168831,5.25316455696202,3.75324675324675,3.49367088607595,2.79220779220779,2.60759493670886,7.31168831168831,6.78481012658228,7.22077922077922,6.69620253164557,0.324675324675325,0.189873417721519,0.181818181818182,0.215189873417722,1.12987012987013,0.39240506329114,0.493506493506489,-0.26582278481013,0.259740259740262,0.012658227848101,0.32467532467532,-0.20253164556963,0.96103896103896,0.88607594936709,-0.0909090909090899,-0.0886075949367102,0.142857142857143,-0.025316455696203,685,567,0.481481481481481
1973,80,81,0.5125,0.444444444444444,0.478260869565217,0.532467532467532,0.467532467532468,0.464285714285714,0.535714285714286,0.544871794871795,0.597402597402597,0.975,9.775,8.50617283950617,0.9,0.691358024691358,8.5625,7.8641975308642,0.825,0.62962962962963,4.45,3.69135802469136,4.0875,3.54320987654321,2.7625,2.33333333333333,5.15,5.46913580246914,5.6625,5.33333333333333,3.425,3.71604938271605,2.525,2.91358024691358,7.075,6.95061728395062,7.025,6.92592592592593,0.1375,0.123456790123457,0.1875,0.185185185185185,-0.3625,-0.14814814814815,-1.2125,-0.641975308641971,-0.0750000000000001,-0.061728395061728,0.512499999999999,-0.135802469135809,0.9,0.80246913580247,-0.0499999999999998,-0.0246913580246897,-0.05,-0.061728395061728,614,655,0.493670886075949
1974,81,81,0.395061728395062,0.419753086419753,0.407407407407407,0.484848484848485,0.515151515151515,0.510416666666667,0.489583333333333,0.478260869565217,0.5125,0.969,10.4320987654321,9.23456790123457,0.888888888888889,0.617283950617284,8.58024691358025,8.66666666666667,0.827160493827161,0.530864197530864,5.23456790123457,4.96296296296296,4.24691358024691,4.01234567901235,3.19753086419753,3.08641975308642,5.04938271604938,5.53086419753086,5.87654320987654,5.17283950617284,3.80246913580247,3.8641975308642,3.48148148148148,3.62962962962963,7.54320987654321,7.74074074074074,8.18518518518519,7.77777777777778,0.271604938271605,0.246913580246914,0.222222222222222,0.296296296296296,-0.98765432098766,-0.95061728395061,-1.85185185185185,-0.5679012345679,-0.061728395061728,-0.08641975308642,0.82716049382716,-0.35802469135802,0.32098765432099,0.23456790123457,0.641975308641981,0.0370370370370408,0.049382716049383,-0.049382716049382,669,826,0.444444444444444
1975,81,81,0.518518518518518,0.407407407407407,0.462962962962963,0.56,0.44,0.448275862068966,0.551724137931034,0.407407407407407,0.395061728395062,0.972,10.320987654321,9.2716049382716,0.876543209876543,0.728395061728395,9.02469135802469,8.49382716049383,0.666666666666667,0.506172839506173,5.27160493827161,4.93827160493827,4.83950617283951,3.95061728395062,3.01234567901235,2.66666666666667,4.82716049382716,5.07407407407407,5.38271604938272,5.11111111111111,4.4320987654321,3.59259259259259,3.50617283950617,3.2962962962963,8.08641975308642,7.49382716049383,8,7.09876543209877,0.259259259259259,0.246913580246914,0.160493827160494,0.382716049382716,-0.4320987654321,-0.98765432098765,-1.29629629629631,-0.777777777777771,-0.209876543209876,-0.222222222222222,0.555555555555561,0.0370370370370399,0.92592592592593,0.29629629629629,-0.0864197530864192,-0.39506172839506,0.098765432098765,-0.135802469135802,712,827,0.419753086419753
1976,81,81,0.518518518518518,0.407407407407407,0.462962962962963,0.56,0.44,0.448275862068966,0.551724137931034,0.462962962962963,0.518518518518518,0.978,9.91358024691358,8.74074074074074,1.03703703703704,0.481481481481481,8.79012345679012,8.32098765432099,0.876543209876543,0.419753086419753,4.75308641975309,4.23456790123457,4.38271604938272,3.16049382716049,3.09876543209877,2.96296296296296,4.83950617283951,5.45679012345679,5.28395061728395,5.20987654320988,3.18518518518519,2.8641975308642,2.7283950617284,3.32098765432099,6.67901234567901,6.96296296296296,7.08641975308642,7.07407407407407,0.209876543209877,0.0864197530864197,0.37037037037037,0.444444444444444,-0.370370370370369,-1.07407407407408,-1.12345679012346,-0.41975308641975,-0.160493827160497,-0.061728395061728,0.44444444444444,-0.24691358024691,0.45679012345679,-0.45679012345679,0.40740740740741,0.11111111111111,-0.160493827160493,-0.358024691358024,611,728,0.407407407407407
1977,81,81,0.567901234567901,0.432098765432099,0.5,0.567901234567901,0.432098765432099,0.432098765432099,0.567901234567901,0.462962962962963,0.518518518518518,0.977,9.49382716049383,9.02469135802469,1.01234567901235,0.567901234567901,10.1481481481481,8.23456790123457,0.851851851851852,0.518518518518518,4.96296296296296,4.16049382716049,5.07407407407407,3.46913580246914,3.06172839506173,2.87654320987654,4.77777777777778,5.04938271604938,6.19753086419753,5.4320987654321,3.49382716049383,3.09876543209877,3.32098765432099,2.71604938271605,7.71604938271605,6.98765432098765,7.11111111111111,6.60493827160494,0.259259259259259,0.197530864197531,0.160493827160494,0.308641975308642,0.11111111111111,-0.69135802469135,0.654320987654271,-0.79012345679012,-0.160493827160498,-0.0493827160493829,1.41975308641975,0.38271604938272,0.17283950617284,0.38271604938272,-0.60493827160494,-0.38271604938271,0.098765432098765,-0.111111111111111,692,739,0.407407407407407
1978,82,80,0.536585365853659,0.4375,0.487654320987654,0.556962025316456,0.443037974683544,0.457831325301205,0.542168674698795,0.5,0.567901234567901,0.978,9.79268292682927,8.4,0.926829268292683,0.6125,9.65853658536585,8.3625,0.5,0.3875,4.71951219512195,4.2125,4.79268292682927,3.3875,3.1219512195122,2.9125,4.53658536585366,4.675,4.90243902439024,4.575,3.74390243902439,3.1875,3.26829268292683,3.3875,7.91463414634146,7.1,7.42682926829268,7.0625,0.341463414634146,0.25,0.280487804878049,0.3375,0.0731707317073207,-0.825,-0.134146341463421,-0.0374999999999996,-0.426829268292683,-0.225,0.36585365853658,-0.0999999999999996,0.47560975609756,-0.2,-0.48780487804878,-0.0374999999999996,0.060975609756097,-0.0875,664,724,0.432098765432099
1979,81,81,0.555555555555556,0.432098765432099,0.493827160493827,0.5625,0.4375,0.439024390243902,0.560975609756098,0.487654320987654,0.536585365853659,0.975,9.46913580246914,9.04938271604938,0.888888888888889,0.679012345679012,10.2098765432099,8.23456790123457,0.975308641975309,0.691358024691358,4.5679012345679,4.16049382716049,5.22222222222222,3.49382716049383,2.74074074074074,2.80246913580247,4.38271604938272,5.02469135802469,5.7037037037037,5.81481481481481,3.09876543209877,2.80246913580247,3.25925925925926,3.17283950617284,7.20987654320988,6.8641975308642,7.03703703703704,7.58024691358025,0.320987654320988,0.209876543209877,0.320987654320988,0.358024691358025,0.654320987654319,-0.66666666666666,0.74074074074076,-0.81481481481481,0.08641975308642,0.012345679012346,1.32098765432098,0.790123456790121,-0.16049382716049,-0.37037037037037,-0.17283950617284,0.716049382716051,0,-0.148148148148148,706,707,0.4375
1980,81,81,0.45679012345679,0.333333333333333,0.395061728395062,0.578125,0.421875,0.448979591836735,0.551020408163265,0.493827160493827,0.555555555555556,0.974,9.80246913580247,9.02469135802469,0.765432098765432,0.580246913580247,8.98765432098766,8.4320987654321,0.666666666666667,0.654320987654321,4.75308641975309,4.23456790123457,4.17283950617284,3.40740740740741,3.04938271604938,3.19753086419753,5.12345679012346,6.1358024691358,5.83950617283951,5.55555555555556,2.91358024691358,2.90123456790123,3.65432098765432,3.61728395061728,6.93827160493827,6.87654320987654,7.77777777777778,7.49382716049383,0.172839506172839,0.259259259259259,0.259259259259259,0.395061728395062,-0.580246913580249,-0.82716049382716,-0.81481481481481,-0.59259259259259,-0.098765432098765,0.074074074074074,0.71604938271605,-0.580246913580241,-0.74074074074074,-0.71604938271605,0.83950617283951,0.61728395061729,-0.08641975308642,-0.135802469135803,614,728,0.432098765432099
1981,58,48,0.46551724137931,0.229166666666667,0.358490566037736,0.710526315789474,0.289473684210526,0.461538461538462,0.538461538461538,0.395061728395062,0.45679012345679,0.974,9.24137931034483,9.3125,0.655172413793103,0.4375,8.39655172413793,7.3125,0.706896551724138,0.333333333333333,4.37931034482759,4.77083333333333,4.12068965517241,2.72916666666667,3.51724137931034,3.4375,5.51724137931035,6.0625,5.18965517241379,4.8125,3.32758620689655,3.10416666666667,3.41379310344828,3.95833333333333,6.60344827586207,7.04166666666667,7.41379310344828,7.95833333333333,0.379310344827586,0.145833333333333,0.241379310344828,0.354166666666667,-0.25862068965518,-2.04166666666666,-0.844827586206899,-2,0.051724137931035,-0.104166666666667,-0.32758620689656,-1.25,-0.08620689655173,-0.85416666666666,0.81034482758621,0.916666666666661,0.137931034482758,-0.208333333333334,370,483,0.333333333333333
